Date,Category,Sales_Volume
2012-06-01,Tablet,1349
2012-06-01,Accessories,425
2012-06-01,Laptop,236
2012-06-01,Smartphone,342
2012-06-01,Tablet,891
2012-06-01,Accessories,724
2012-06-01,Laptop,289
2012-06-01,Smartphone,870
2012-06-01,Tablet,936
2012-06-01,Accessories,1487
2012-06-01,Laptop,1743
2012-06-01,Smartphone,1268
2012-06-01,Tablet,1245
2012-07-01,Accessories,2067
2012-07-01,Laptop,1445
2012-07-01,Smartphone,1137
2012-07-01,Tablet,1715
2012-07-01,Accessories,242
2012-07-01,Laptop,382
2012-07-01,Smartphone,240
2012-07-01,Tablet,437
2012-07-01,Accessories,685
2012-07-01,Laptop,206
2012-07-01,Smartphone,117
2012-07-01,Tablet,662
2012-07-01,Accessories,1102
2012-07-01,Laptop,1029
2012-07-01,Smartphone,986
2012-07-01,Tablet,848
2012-07-01,Accessories,653
2012-07-01,Laptop,505
2012-07-01,Smartphone,1619
2012-07-01,Tablet,726
2012-07-01,Accessories,545
2012-07-01,Laptop,406
2012-07-01,Smartphone,1145
2012-07-01,Tablet,689
2012-07-01,Accessories,1375
2012-07-01,Laptop,1289
2012-07-01,Smartphone,2323
2012-07-01,Tablet,1356
2012-07-01,Accessories,1086
2012-07-01,Laptop,314
2012-07-01,Smartphone,840
2012-07-01,Tablet,1149
2012-07-01,Accessories,95
2012-07-01,Laptop,831
2012-07-01,Smartphone,449
2012-07-01,Tablet,355
2012-07-01,Accessories,1499
2012-07-01,Laptop,1130
2012-07-01,Smartphone,2287
2012-07-01,Tablet,1312
2012-07-01,Accessories,539
2012-07-01,Laptop,943
2012-07-01,Smartphone,1171
2012-07-01,Tablet,379
2012-07-01,Accessories,1657
2012-07-01,Laptop,2718
2012-07-01,Smartphone,1490
2012-07-01,Tablet,760
2012-07-01,Accessories,834
2012-07-01,Laptop,717
2012-07-01,Smartphone,588
2012-07-01,Tablet,985
2012-07-01,Accessories,376
2012-07-01,Laptop,506
2012-07-01,Smartphone,1676
2012-07-01,Tablet,808
2012-07-01,Accessories,732
2012-07-01,Laptop,1457
2012-07-01,Smartphone,1068
2012-07-01,Tablet,1130
2012-07-01,Accessories,673
2012-07-01,Laptop,825
2012-07-01,Smartphone,718
2012-07-01,Tablet,409
2012-07-01,Accessories,1562
2012-07-01,Laptop,1511
2012-07-01,Smartphone,1122
2012-07-01,Tablet,1841
2012-07-01,Accessories,485
2012-07-01,Laptop,281
2012-07-01,Smartphone,527
2012-07-01,Tablet,117
2012-07-01,Accessories,795
2012-07-01,Laptop,882
2012-07-01,Smartphone,956
2012-07-01,Tablet,666
2012-07-01,Accessories,190
2012-07-01,Laptop,640
2012-07-01,Smartphone,670
2012-07-01,Tablet,1116
2012-07-01,Accessories,530
2012-07-01,Laptop,269
2012-07-01,Smartphone,418
2012-07-01,Tablet,1210
2012-07-01,Accessories,2177
2012-07-01,Laptop,1480
2012-07-01,Smartphone,1138
2012-07-01,Tablet,1007
2012-07-01,Accessories,523
2012-07-01,Laptop,940
2012-07-01,Smartphone,1071
2012-07-01,Tablet,921
2012-07-01,Accessories,476
2012-07-01,Laptop,935
2012-07-01,Smartphone,699
2012-07-01,Tablet,419
2012-07-01,Accessories,767
2012-07-01,Laptop,675
2012-07-01,Smartphone,240
2012-07-01,Tablet,878
2012-07-01,Accessories,858
2012-07-01,Laptop,89
2012-07-01,Smartphone,146
2012-07-01,Tablet,257
2012-07-01,Accessories,296
2012-07-01,Laptop,523
2012-07-01,Smartphone,504
2012-07-01,Tablet,1228
2012-07-01,Accessories,353
2012-07-01,Laptop,285
2012-07-01,Smartphone,510
2012-07-01,Tablet,328
2012-07-01,Accessories,1466
2012-07-01,Laptop,876
2012-07-01,Smartphone,755
2012-07-01,Tablet,827
2012-07-01,Accessories,751
2012-07-01,Laptop,833
2012-07-01,Smartphone,1119
2012-07-01,Tablet,701
2012-07-01,Accessories,883
2012-07-01,Laptop,1826
2012-07-01,Smartphone,1515
2012-07-01,Tablet,2239
2012-08-01,Accessories,1736
2012-08-01,Laptop,247
2012-08-01,Smartphone,808
2012-08-01,Tablet,1602
2012-08-01,Accessories,387
2012-08-01,Laptop,491
2012-08-01,Smartphone,318
2012-08-01,Tablet,499
2012-08-01,Accessories,1030
2012-08-01,Laptop,820
2012-08-01,Smartphone,809
2012-08-01,Tablet,625
2012-08-01,Accessories,637
2012-08-01,Laptop,919
2012-08-01,Smartphone,577
2012-08-01,Tablet,1615
2012-08-01,Accessories,113
2012-08-01,Laptop,173
2012-08-01,Smartphone,1185
2012-08-01,Tablet,449
2012-08-01,Accessories,630
2012-08-01,Laptop,783
2012-08-01,Smartphone,119
2012-08-01,Tablet,1291
2012-08-01,Accessories,1220
2012-08-01,Laptop,1255
2012-08-01,Smartphone,1984
2012-08-01,Tablet,772
2012-08-01,Accessories,1833
2012-08-01,Laptop,2141
2012-08-01,Smartphone,1238
2012-08-01,Tablet,1025
2012-08-01,Accessories,513
2012-08-01,Laptop,543
2012-08-01,Smartphone,353
2012-08-01,Tablet,1030
2012-08-01,Accessories,772
2012-08-01,Laptop,427
2012-08-01,Smartphone,416
2012-08-01,Tablet,535
2012-08-01,Accessories,1248
2012-08-01,Laptop,964
2012-08-01,Smartphone,1661
2012-08-01,Tablet,1807
2012-08-01,Accessories,1284
2012-08-01,Laptop,1160
2012-08-01,Smartphone,1851
2012-08-01,Tablet,1194
2012-08-01,Accessories,1059
2012-08-01,Laptop,1152
2012-08-01,Smartphone,1188
2012-08-01,Tablet,1447
2012-08-01,Accessories,2202
2012-08-01,Laptop,977
2012-08-01,Smartphone,1660
2012-08-01,Tablet,1310
2012-08-01,Accessories,1614
2012-08-01,Laptop,1475
2012-08-01,Smartphone,1864
2012-08-01,Tablet,1884
2012-08-01,Accessories,693
2012-08-01,Laptop,296
2012-08-01,Smartphone,790
2012-08-01,Tablet,756
2012-08-01,Accessories,830
2012-08-01,Laptop,1578
2012-08-01,Smartphone,997
2012-08-01,Tablet,2016
2012-08-01,Accessories,1004
2012-08-01,Laptop,1975
2012-08-01,Smartphone,1669
2012-08-01,Tablet,1618
2012-08-01,Accessories,1075
2012-08-01,Laptop,815
2012-08-01,Smartphone,825
2012-08-01,Tablet,541
2012-08-01,Accessories,1272
2012-08-01,Laptop,1606
2012-08-01,Smartphone,1926
2012-08-01,Tablet,2175
2012-08-01,Accessories,303
2012-08-01,Laptop,575
2012-08-01,Smartphone,611
2012-08-01,Tablet,136
2012-08-01,Accessories,2298
2012-08-01,Laptop,832
2012-08-01,Smartphone,1959
2012-08-01,Tablet,1208
2012-08-01,Accessories,1165
2012-08-01,Laptop,803
2012-08-01,Smartphone,836
2012-08-01,Tablet,1695
2012-08-01,Accessories,1920
2012-08-01,Laptop,1440
2012-08-01,Smartphone,1228
2012-08-01,Tablet,777
2012-08-01,Accessories,302
2012-08-01,Laptop,463
2012-08-01,Smartphone,814
2012-08-01,Tablet,275
2012-08-01,Accessories,304
2012-08-01,Laptop,900
2012-08-01,Smartphone,290
2012-08-01,Tablet,549
2012-08-01,Accessories,1949
2012-08-01,Laptop,1591
2012-08-01,Smartphone,786
2012-08-01,Tablet,1370
2012-08-01,Accessories,1751
2012-08-01,Laptop,1127
2012-08-01,Smartphone,1128
2012-08-01,Tablet,1320
2012-08-01,Accessories,1816
2012-08-01,Laptop,1291
2012-08-01,Smartphone,1118
2012-08-01,Tablet,1344
2012-08-01,Accessories,568
2012-08-01,Laptop,435
2012-08-01,Smartphone,872
2012-08-01,Tablet,484
2012-08-01,Accessories,1840
2012-08-01,Laptop,1291
2012-08-01,Smartphone,1335
2012-08-01,Tablet,1432
2012-09-01,Accessories,1913
2012-09-01,Laptop,2113
2012-09-01,Smartphone,955
2012-09-01,Tablet,1162
2012-09-01,Accessories,467
2012-09-01,Laptop,401
2012-09-01,Smartphone,510
2012-09-01,Tablet,757
2012-09-01,Accessories,757
2012-09-01,Laptop,525
2012-09-01,Smartphone,667
2012-09-01,Tablet,650
2012-09-01,Accessories,1120
2012-09-01,Laptop,1031
2012-09-01,Smartphone,1059
2012-09-01,Tablet,1183
2012-09-01,Accessories,1594
2012-09-01,Laptop,1478
2012-09-01,Smartphone,2092
2012-09-01,Tablet,2597
2012-09-01,Accessories,896
2012-09-01,Laptop,670
2012-09-01,Smartphone,1036
2012-09-01,Tablet,272
2012-09-01,Accessories,251
2012-09-01,Laptop,592
2012-09-01,Smartphone,348
2012-09-01,Tablet,879
2012-09-01,Accessories,895
2012-09-01,Laptop,801
2012-09-01,Smartphone,902
2012-09-01,Tablet,327
2012-09-01,Accessories,1497
2012-09-01,Laptop,1191
2012-09-01,Smartphone,1069
2012-09-01,Tablet,455
2012-09-01,Accessories,1999
2012-09-01,Laptop,2110
2012-09-01,Smartphone,1420
2012-09-01,Tablet,2059
2012-09-01,Accessories,1050
2012-09-01,Laptop,2044
2012-09-01,Smartphone,2431
2012-09-01,Tablet,2163
2012-09-01,Accessories,2656
2012-09-01,Laptop,2075
2012-09-01,Smartphone,1613
2012-09-01,Tablet,1171
2012-09-01,Accessories,1238
2012-09-01,Laptop,2656
2012-09-01,Smartphone,1423
2012-09-01,Tablet,1572
2012-09-01,Accessories,1928
2012-09-01,Laptop,630
2012-09-01,Smartphone,1061
2012-09-01,Tablet,1230
2012-09-01,Accessories,1141
2012-09-01,Laptop,1928
2012-09-01,Smartphone,946
2012-09-01,Tablet,1533
2012-09-01,Accessories,825
2012-09-01,Laptop,2426
2012-09-01,Smartphone,1906
2012-09-01,Tablet,1995
2012-09-01,Accessories,1767
2012-09-01,Laptop,1730
2012-09-01,Smartphone,1641
2012-09-01,Tablet,1572
2012-09-01,Accessories,1355
2012-09-01,Laptop,1128
2012-09-01,Smartphone,1038
2012-09-01,Tablet,938
2012-09-01,Accessories,1356
2012-09-01,Laptop,1893
2012-09-01,Smartphone,1891
2012-09-01,Tablet,1133
2012-09-01,Accessories,1773
2012-09-01,Laptop,1931
2012-09-01,Smartphone,1498
2012-09-01,Tablet,1496
2012-09-01,Accessories,1955
2012-09-01,Laptop,883
2012-09-01,Smartphone,2672
2012-09-01,Tablet,2042
2012-09-01,Accessories,1146
2012-09-01,Laptop,683
2012-09-01,Smartphone,2425
2012-09-01,Tablet,1828
2012-09-01,Accessories,958
2012-09-01,Laptop,577
2012-09-01,Smartphone,987
2012-09-01,Tablet,316
2012-09-01,Accessories,1121
2012-09-01,Laptop,937
2012-09-01,Smartphone,302
2012-09-01,Tablet,465
2012-09-01,Accessories,1378
2012-09-01,Laptop,1549
2012-09-01,Smartphone,1936
2012-09-01,Tablet,2202
2012-09-01,Accessories,1137
2012-09-01,Laptop,526
2012-09-01,Smartphone,1115
2012-09-01,Tablet,1235
2012-09-01,Accessories,1422
2012-09-01,Laptop,1255
2012-09-01,Smartphone,2027
2012-09-01,Tablet,1615
2012-09-01,Accessories,1740
2012-09-01,Laptop,1665
2012-09-01,Smartphone,964
2012-09-01,Tablet,1709
2012-09-01,Accessories,577
2012-09-01,Laptop,1422
2012-09-01,Smartphone,1012
2012-09-01,Tablet,1005
2012-09-01,Accessories,1089
2012-09-01,Laptop,1596
2012-09-01,Smartphone,1039
2012-09-01,Tablet,1928
2012-10-01,Accessories,1594
2012-10-01,Laptop,1023
2012-10-01,Smartphone,1618
2012-10-01,Tablet,950
2012-10-01,Accessories,2140
2012-10-01,Laptop,3321
2012-10-01,Smartphone,446
2012-10-01,Tablet,1116
2012-10-01,Accessories,1806
2012-10-01,Laptop,1305
2012-10-01,Smartphone,1260
2012-10-01,Tablet,1376
2012-10-01,Accessories,1438
2012-10-01,Laptop,1606
2012-10-01,Smartphone,1168
2012-10-01,Tablet,1978
2012-10-01,Accessories,915
2012-10-01,Laptop,1258
2012-10-01,Smartphone,318
2012-10-01,Tablet,305
2012-10-01,Accessories,1510
2012-10-01,Laptop,1308
2012-10-01,Smartphone,1145
2012-10-01,Tablet,1370
2012-10-01,Accessories,2021
2012-10-01,Laptop,2201
2012-10-01,Smartphone,1315
2012-10-01,Tablet,853
2012-10-01,Accessories,1215
2012-10-01,Laptop,964
2012-10-01,Smartphone,1218
2012-10-01,Tablet,1769
2012-10-01,Accessories,1628
2012-10-01,Laptop,1450
2012-10-01,Smartphone,798
2012-10-01,Tablet,707
2012-10-01,Accessories,1253
2012-10-01,Laptop,883
2012-10-01,Smartphone,1148
2012-10-01,Tablet,2573
2012-10-01,Accessories,1203
2012-10-01,Laptop,1272
2012-10-01,Smartphone,302
2012-10-01,Tablet,415
2012-10-01,Accessories,1536
2012-10-01,Laptop,2016
2012-10-01,Smartphone,864
2012-10-01,Tablet,2243
2012-10-01,Accessories,194
2012-10-01,Laptop,234
2012-10-01,Smartphone,895
2012-10-01,Tablet,1145
2012-10-01,Accessories,441
2012-10-01,Laptop,734
2012-10-01,Smartphone,623
2012-10-01,Tablet,742
2012-10-01,Accessories,627
2012-10-01,Laptop,837
2012-10-01,Smartphone,378
2012-10-01,Tablet,977
2012-10-01,Accessories,402
2012-10-01,Laptop,1129
2012-10-01,Smartphone,704
2012-10-01,Tablet,692
2012-10-01,Accessories,1705
2012-10-01,Laptop,1238
2012-10-01,Smartphone,2687
2012-10-01,Tablet,1013
2012-10-01,Accessories,1266
2012-10-01,Laptop,196
2012-10-01,Smartphone,828
2012-10-01,Tablet,495
2012-10-01,Accessories,1001
2012-10-01,Laptop,1898
2012-10-01,Smartphone,1354
2012-10-01,Tablet,1396
2012-10-01,Accessories,1099
2012-10-01,Laptop,751
2012-10-01,Smartphone,661
2012-10-01,Tablet,647
2012-10-01,Accessories,2114
2012-10-01,Laptop,1921
2012-10-01,Smartphone,1683
2012-10-01,Tablet,1841
2012-10-01,Accessories,708
2012-10-01,Laptop,375
2012-10-01,Smartphone,313
2012-10-01,Tablet,990
2012-10-01,Accessories,1122
2012-10-01,Laptop,1840
2012-10-01,Smartphone,2646
2012-10-01,Tablet,2203
2012-10-01,Accessories,1850
2012-10-01,Laptop,3234
2012-10-01,Smartphone,1665
2012-10-01,Tablet,980
2012-10-01,Accessories,2171
2012-10-01,Laptop,2263
2012-10-01,Smartphone,1281
2012-10-01,Tablet,1965
2012-10-01,Accessories,1347
2012-10-01,Laptop,667
2012-10-01,Smartphone,2018
2012-10-01,Tablet,1050
2012-10-01,Accessories,741
2012-10-01,Laptop,935
2012-10-01,Smartphone,985
2012-10-01,Tablet,329
2012-10-01,Accessories,1265
2012-10-01,Laptop,2059
2012-10-01,Smartphone,1508
2012-10-01,Tablet,1234
2012-10-01,Accessories,1549
2012-10-01,Laptop,1147
2012-10-01,Smartphone,1697
2012-10-01,Tablet,1296
2012-10-01,Accessories,1227
2012-10-01,Laptop,1335
2012-10-01,Smartphone,2169
2012-10-01,Tablet,981
2012-10-01,Accessories,987
2012-10-01,Laptop,481
2012-10-01,Smartphone,503
2012-10-01,Tablet,206
2012-11-01,Accessories,1258
2012-11-01,Laptop,1690
2012-11-01,Smartphone,966
2012-11-01,Tablet,1147
2012-11-01,Accessories,1978
2012-11-01,Laptop,1701
2012-11-01,Smartphone,1881
2012-11-01,Tablet,2950
2012-11-01,Accessories,1195
2012-11-01,Laptop,990
2012-11-01,Smartphone,2152
2012-11-01,Tablet,1164
2012-11-01,Accessories,1173
2012-11-01,Laptop,1443
2012-11-01,Smartphone,1727
2012-11-01,Tablet,1862
2012-11-01,Accessories,594
2012-11-01,Laptop,922
2012-11-01,Smartphone,900
2012-11-01,Tablet,642
2012-11-01,Accessories,2247
2012-11-01,Laptop,2644
2012-11-01,Smartphone,1383
2012-11-01,Tablet,1859
2012-11-01,Accessories,1841
2012-11-01,Laptop,1023
2012-11-01,Smartphone,2872
2012-11-01,Tablet,1784
2012-11-01,Accessories,657
2012-11-01,Laptop,1040
2012-11-01,Smartphone,1429
2012-11-01,Tablet,1130
2012-11-01,Accessories,303
2012-11-01,Laptop,887
2012-11-01,Smartphone,1316
2012-11-01,Tablet,1010
2012-11-01,Accessories,1437
2012-11-01,Laptop,1649
2012-11-01,Smartphone,2091
2012-11-01,Tablet,1967
2012-11-01,Accessories,1079
2012-11-01,Laptop,995
2012-11-01,Smartphone,1349
2012-11-01,Tablet,1135
2012-11-01,Accessories,601
2012-11-01,Laptop,1022
2012-11-01,Smartphone,369
2012-11-01,Tablet,942
2012-11-01,Accessories,1207
2012-11-01,Laptop,1654
2012-11-01,Smartphone,1527
2012-11-01,Tablet,1516
2012-11-01,Accessories,2085
2012-11-01,Laptop,2508
2012-11-01,Smartphone,2697
2012-11-01,Tablet,1100
2012-11-01,Accessories,1475
2012-11-01,Laptop,1148
2012-11-01,Smartphone,1369
2012-11-01,Tablet,1955
2012-11-01,Accessories,1653
2012-11-01,Laptop,188
2012-11-01,Smartphone,516
2012-11-01,Tablet,893
2012-11-01,Accessories,1563
2012-11-01,Laptop,325
2012-11-01,Smartphone,1315
2012-11-01,Tablet,1801
2012-11-01,Accessories,1834
2012-11-01,Laptop,2227
2012-11-01,Smartphone,2349
2012-11-01,Tablet,1889
2012-11-01,Accessories,1246
2012-11-01,Laptop,1142
2012-11-01,Smartphone,1390
2012-11-01,Tablet,510
2012-11-01,Accessories,1499
2012-11-01,Laptop,1410
2012-11-01,Smartphone,2349
2012-11-01,Tablet,1339
2012-11-01,Accessories,2878
2012-11-01,Laptop,2466
2012-11-01,Smartphone,1554
2012-11-01,Tablet,1160
2012-11-01,Accessories,2692
2012-11-01,Laptop,1428
2012-11-01,Smartphone,2638
2012-11-01,Tablet,1751
2012-11-01,Accessories,1913
2012-11-01,Laptop,3096
2012-11-01,Smartphone,1666
2012-11-01,Tablet,2003
2012-11-01,Accessories,2749
2012-11-01,Laptop,2032
2012-11-01,Smartphone,2819
2012-11-01,Tablet,1095
2012-11-01,Accessories,283
2012-11-01,Laptop,810
2012-11-01,Smartphone,406
2012-11-01,Tablet,708
2012-11-01,Accessories,3167
2012-11-01,Laptop,2948
2012-11-01,Smartphone,911
2012-11-01,Tablet,1254
2012-11-01,Accessories,1090
2012-11-01,Laptop,1106
2012-11-01,Smartphone,1562
2012-11-01,Tablet,1193
2012-11-01,Accessories,877
2012-11-01,Laptop,118
2012-11-01,Smartphone,386
2012-11-01,Tablet,768
2012-11-01,Accessories,1018
2012-11-01,Laptop,1127
2012-11-01,Smartphone,790
2012-11-01,Tablet,1052
2012-11-01,Accessories,2209
2012-11-01,Laptop,927
2012-11-01,Smartphone,458
2012-11-01,Tablet,1038
2012-12-01,Accessories,1521
2012-12-01,Laptop,1014
2012-12-01,Smartphone,2025
2012-12-01,Tablet,1272
2012-12-01,Accessories,753
2012-12-01,Laptop,1573
2012-12-01,Smartphone,1435
2012-12-01,Tablet,2280
2012-12-01,Accessories,1120
2012-12-01,Laptop,1270
2012-12-01,Smartphone,2490
2012-12-01,Tablet,1237
2012-12-01,Accessories,792
2012-12-01,Laptop,225
2012-12-01,Smartphone,315
2012-12-01,Tablet,778
2012-12-01,Accessories,1581
2012-12-01,Laptop,922
2012-12-01,Smartphone,1173
2012-12-01,Tablet,736
2012-12-01,Accessories,146
2012-12-01,Laptop,1210
2012-12-01,Smartphone,1226
2012-12-01,Tablet,1031
2012-12-01,Accessories,3217
2012-12-01,Laptop,1589
2012-12-01,Smartphone,1964
2012-12-01,Tablet,2365
2012-12-01,Accessories,1645
2012-12-01,Laptop,2149
2012-12-01,Smartphone,2395
2012-12-01,Tablet,935
2012-12-01,Accessories,1458
2012-12-01,Laptop,682
2012-12-01,Smartphone,318
2012-12-01,Tablet,435
2012-12-01,Accessories,334
2012-12-01,Laptop,1070
2012-12-01,Smartphone,1293
2012-12-01,Tablet,1336
2012-12-01,Accessories,2846
2012-12-01,Laptop,2239
2012-12-01,Smartphone,2988
2012-12-01,Tablet,1924
2012-12-01,Accessories,367
2012-12-01,Laptop,442
2012-12-01,Smartphone,594
2012-12-01,Tablet,891
2012-12-01,Accessories,1028
2012-12-01,Laptop,989
2012-12-01,Smartphone,625
2012-12-01,Tablet,481
2012-12-01,Accessories,2591
2012-12-01,Laptop,2517
2012-12-01,Smartphone,1555
2012-12-01,Tablet,1708
2012-12-01,Accessories,585
2012-12-01,Laptop,960
2012-12-01,Smartphone,1690
2012-12-01,Tablet,1377
2012-12-01,Accessories,1841
2012-12-01,Laptop,1261
2012-12-01,Smartphone,1813
2012-12-01,Tablet,2000
2012-12-01,Accessories,1782
2012-12-01,Laptop,1994
2012-12-01,Smartphone,1675
2012-12-01,Tablet,1522
2012-12-01,Accessories,2477
2012-12-01,Laptop,1942
2012-12-01,Smartphone,1262
2012-12-01,Tablet,1967
2012-12-01,Accessories,1538
2012-12-01,Laptop,2309
2012-12-01,Smartphone,1255
2012-12-01,Tablet,809
2012-12-01,Accessories,884
2012-12-01,Laptop,944
2012-12-01,Smartphone,1327
2012-12-01,Tablet,709
2012-12-01,Accessories,2687
2012-12-01,Laptop,1060
2012-12-01,Smartphone,1892
2012-12-01,Tablet,901
2012-12-01,Accessories,938
2012-12-01,Laptop,2088
2012-12-01,Smartphone,1484
2012-12-01,Tablet,1345
2012-12-01,Accessories,1318
2012-12-01,Laptop,1555
2012-12-01,Smartphone,2027
2012-12-01,Tablet,1598
2012-12-01,Accessories,545
2012-12-01,Laptop,1905
2012-12-01,Smartphone,3596
2012-12-01,Tablet,2235
2012-12-01,Accessories,2104
2012-12-01,Laptop,2632
2012-12-01,Smartphone,2981
2012-12-01,Tablet,1531
2012-12-01,Accessories,338
2012-12-01,Laptop,987
2012-12-01,Smartphone,513
2012-12-01,Tablet,1072
2012-12-01,Accessories,667
2012-12-01,Laptop,815
2012-12-01,Smartphone,700
2012-12-01,Tablet,399
2012-12-01,Accessories,439
2012-12-01,Laptop,224
2012-12-01,Smartphone,1059
2012-12-01,Tablet,1830
2012-12-01,Accessories,1301
2012-12-01,Laptop,1007
2012-12-01,Smartphone,1372
2012-12-01,Tablet,538
2012-12-01,Accessories,2004
2012-12-01,Laptop,1429
2012-12-01,Smartphone,3328
2012-12-01,Tablet,2597
2012-12-01,Laptop,544
2012-12-01,Smartphone,824
2012-12-01,Tablet,1147
2013-01-01,Accessories,421
2013-01-01,Laptop,75
2013-01-01,Smartphone,184
2013-01-01,Tablet,53
2013-01-01,Accessories,552
2013-01-01,Laptop,468
2013-01-01,Smartphone,437
2013-01-01,Tablet,94
2013-01-01,Accessories,493
2013-01-01,Laptop,516
2013-01-01,Smartphone,519
2013-01-01,Tablet,495
2013-01-01,Accessories,629
2013-01-01,Laptop,175
2013-01-01,Smartphone,198
2013-01-01,Tablet,942
2013-01-01,Accessories,583
2013-01-01,Laptop,603
2013-01-01,Smartphone,686
2013-01-01,Tablet,546
2013-01-01,Accessories,444
2013-01-01,Laptop,991
2013-01-01,Smartphone,741
2013-01-01,Tablet,431
2013-01-01,Accessories,832
2013-01-01,Laptop,373
2013-01-01,Smartphone,211
2013-01-01,Tablet,495
2013-01-01,Accessories,422
2013-01-01,Laptop,652
2013-01-01,Smartphone,435
2013-01-01,Tablet,521
2013-01-01,Accessories,167
2013-01-01,Laptop,251
2013-01-01,Smartphone,387
2013-01-01,Tablet,538
2013-01-01,Accessories,344
2013-01-01,Laptop,337
2013-01-01,Smartphone,224
2013-01-01,Tablet,144
2013-01-01,Accessories,602
2013-01-01,Laptop,631
2013-01-01,Smartphone,875
2013-01-01,Tablet,328
2013-01-01,Accessories,151
2013-01-01,Laptop,176
2013-01-01,Smartphone,220
2013-01-01,Tablet,349
2013-01-01,Accessories,239
2013-01-01,Laptop,756
2013-01-01,Smartphone,516
2013-01-01,Tablet,371
2013-01-01,Accessories,618
2013-01-01,Laptop,374
2013-01-01,Smartphone,506
2013-01-01,Tablet,605
2013-01-01,Accessories,315
2013-01-01,Laptop,261
2013-01-01,Smartphone,157
2013-01-01,Tablet,400
2013-01-01,Accessories,517
2013-01-01,Laptop,262
2013-01-01,Smartphone,438
2013-01-01,Tablet,509
2013-01-01,Accessories,719
2013-01-01,Laptop,930
2013-01-01,Smartphone,446
2013-01-01,Tablet,393
2013-01-01,Accessories,365
2013-01-01,Laptop,683
2013-01-01,Smartphone,415
2013-01-01,Tablet,505
2013-01-01,Accessories,781
2013-01-01,Laptop,421
2013-01-01,Smartphone,747
2013-01-01,Tablet,453
2013-01-01,Accessories,371
2013-01-01,Laptop,481
2013-01-01,Smartphone,413
2013-01-01,Tablet,268
2013-01-01,Accessories,226
2013-01-01,Laptop,48
2013-01-01,Smartphone,173
2013-01-01,Tablet,218
2013-01-01,Accessories,432
2013-01-01,Laptop,481
2013-01-01,Smartphone,331
2013-01-01,Tablet,181
2013-01-01,Accessories,355
2013-01-01,Laptop,452
2013-01-01,Smartphone,786
2013-01-01,Tablet,293
2013-01-01,Accessories,333
2013-01-01,Laptop,661
2013-01-01,Smartphone,908
2013-01-01,Tablet,725
2013-01-01,Accessories,291
2013-01-01,Laptop,264
2013-01-01,Tablet,124
2013-01-01,Accessories,145
2013-01-01,Laptop,140
2013-01-01,Smartphone,139
2013-01-01,Tablet,269
2013-01-01,Accessories,161
2013-01-01,Laptop,311
2013-01-01,Smartphone,704
2013-01-01,Tablet,198
2013-01-01,Accessories,234
2013-01-01,Laptop,523
2013-01-01,Smartphone,521
2013-01-01,Tablet,519
2013-01-01,Accessories,253
2013-01-01,Laptop,351
2013-01-01,Smartphone,203
2013-01-01,Tablet,400
2013-01-01,Accessories,73
2013-01-01,Laptop,452
2013-01-01,Smartphone,256
2013-01-01,Tablet,230
